0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
0;
-0;
5.00394;
-54.3987;
-0.700763;
-22.6994;
-0.445552;
-1.36663;
0.932745;
10.1733;
1.85378;
14.4539;
2.05564;
14.2921;
1.76595;
11.9763;
1.29695;
9.04833;
0.878072;
6.37148;
0.618617;
4.30804;
0.531135;
2.9082;
0.57286;
2.06388;
0.682708;
1.6141;
0.805475;
1.40546;
0.903042;
1.31905;
0.956042;
1.27597;
0.960214;
1.23177;
0.9209;
1.16679;
0.847886;
1.07663;
0.751639;
0.964648;
0.641118;
0.836986;
0.522917;
0.699749;
0.403457;
0.534196;
0.282846;
0.355391;
0.157622;
0.225029;
0.0338538;
0.123545;
-0.0854039;
0.00774057;
-0.203715;
-0.118063;
-0.321558;
-0.248674;
-0.43815;
-0.379526;
-0.552299;
-0.507208;
-0.658958;
-0.671319;
-0.762428;
-0.835764;
-0.870338;
-0.883073;
-0.968882;
-0.879913;
-1.05257;
5.38146;
43.011;
39.415;
47.7394;
39.1972;
32.239;
23.9112;
11.9221;
6.55136;
-4.69968;
-6.58679;
-14.7386;
-13.8415;
-18.6147;
-16.032;
-18.1342;
-14.8978;
-15.2858;
-12.1387;
-11.6506;
-9.00865;
-8.23088;
-6.24182;
-5.50952;
-4.14477;
-3.60094;
-2.74202;
-2.40888;
-1.91179;
-1.75106;
-1.48509;
-1.43948;
-1.30488;
-1.3213;
-1.25242;
-1.29165;
-1.25205;
-1.29003;
-1.26462;
-1.28946;
-1.27663;
-1.28466;
-1.2902;
-1.28217;
-1.31294;
-1.2747;
-1.34385;
-1.27218;
-1.40352;
-1.33561;
-1.54893;
-1.49677;
-1.81314;
-1.74923;
-2.21726;
-2.12105;
-2.65384;
-2.57473;
-3.07053;
-3.38716;
-3.50025;
-4.64021;
-4.21512;
-6.20539;
-5.74996;
-8.4524;
-8.61713;
-12.0297;
-13.3982;
-17.6644;
-20.7882;
-26.2112;
-31.6142;
-38.7142;
-46.7495;
-56.0401;
-41.0556;
-9.02112;
2.31041;
20.0607;
25.6954;
32.1969;
